student_id_number,term_code,class_nbr,completed_flag,official_grade,acad_plan,hours_carried
48792,3,5062,1,D-,BS8171,15
48795,1,6161,1,A,ND1201,15
48796,3,5061,1,C+,ND1105,14.5
48796,3,5163,0,DROP,ND1105,14.5
48798,2,6460,1,D,BS7252,18
48797,2,6460,1,D,BS7252,18
48800,2,6505,1,B+,BS7256,16.5
48800,1,6178,1,C+,BS7256,16.5
48799,2,6505,1,B+,BS7256,16.5
48799,1,6178,1,C+,BS7256,16.5
48804,4,4974,1,A,BS2121,15
48804,4,4977,0,DROP,BS2121,15
48806,2,6447,1,B,BB6127,18
48808,2,5067,1,B+,BS2507,15
48808,2,5240,0,DROP,BS2507,15
48809,2,6456,1,B,BB6126,15
82750,5,7882,1,C,BS6361,17
48810,2,6449,1,A,BC5329,16
48811,1,6184,1,B+,ND1201,15
48813,1,6175,0,F,ND1105,16
48815,1,6127,1,B+,ND0210,17
48815,1,8834,1,C,ND0210,17
48816,2,6431,1,A,BA4253,15
48819,2,5222,0,DROP,BS2121,17
48819,2,5068,1,B,BS2121,17
48820,1,8409,1,C+,BB6127,18
48821,2,6461,1,A-,BA4253,12
48822,2,5069,0,DROP,BS2127,14
48822,2,5067,1,B,BS2127,14
48824,1,5389,1,A,BS7252,15.5
48824,1,5390,0,DROP,BS7252,15.5
48824,2,6456,1,A,BS7252,15
48823,1,5389,1,A,BS7252,15.5
48823,1,5390,0,DROP,BS7252,15.5
48823,2,6456,1,A,BS7252,15
48825,1,6122,1,B+,ND1206,15
48826,1,5397,0,DROP,BS7257,15
48826,1,5395,1,A,BS7257,15
48828,3,9890,1,C,BS2522,18
48828,2,6475,1,A-,BS2522,15
48830,1,6181,1,A-,BS7256,16.5
48829,1,6181,1,A-,BS7256,16.5
48833,2,6448,1,B+,BB6158,17
48834,1,6148,1,A,ND1206,15
48834,1,8832,1,B-,ND1206,15
48835,2,5185,0,DROP,BS2522,15
48835,2,5068,1,A-,BS2522,15
48836,1,8833,1,B+,ND1206,16
48839,1,8408,1,A-,BS3311,15
48839,2,5185,0,DROP,BS3311,16
48839,2,5068,1,C-,BS3311,16
49017,1,13555,0,WF,ND9961,19
49019,1,5243,0,F,ND1105,15
49019,1,5348,0,DROP,ND1105,15
49020,2,6482,1,A,ND0407,16
49021,2,6480,1,A-,BB6127,20
49022,2,6488,0,FS,ND0407,16
49023,2,8300,1,A,ND1201,16
49023,1,6186,1,A-,ND1201,17
49027,1,6161,1,A,ND0407,16
49027,2,8287,1,C+,ND0407,16
49029,2,6488,1,A,BA4101,18
49030,2,6500,1,B,BB6125,16
49031,1,8404,0,F,ND1105,15
49033,2,8296,1,B-,BS6361,16
49033,1,6167,1,B+,ND1206,17
49035,2,6435,1,A-,ND5368,15
49036,2,6436,1,B,ND8837,15
49038,1,6165,1,B-,ND0407,16
49038,1,8408,1,B,ND0407,16
49039,4,5144,0,DROP,BS7260,14
49039,4,4975,1,A,BS7260,14
49040,4,5144,0,DROP,BS7260,14
49040,4,4975,1,A,BS7260,14
49041,1,6170,1,A-,BA4203,16
49042,1,5406,0,DROP,BS2121,15
49042,1,5241,1,A,BS2121,15
49045,2,6461,1,A-,ND0210,16
49047,1,6141,0,FS,ND1220,15
49051,1,5242,1,A,BS8122,15
49051,1,5344,0,DROP,BS8122,15
49051,2,6487,1,A,BS8122,15
49061,1,5241,1,C,BS2127,15
49061,1,5406,0,DROP,BS2127,15
49063,1,6125,1,A,BC5363,17
49063,3,6510,1,B,ND5368,17
49066,1,6170,1,A-,ND1206,16
49067,1,6125,1,A,BJ6906,16
49068,2,6485,1,A,BB6124,16
49070,1,5243,1,C-,ND1105,15
49070,1,5348,0,DROP,ND1105,15
49070,2,6444,1,A-,ND1105,16
49074,2,6447,1,B-,BB6125,15
49253,1,6151,1,B-,ND1201,15
49254,4,14959,1,A,BS2121,16
49255,3,6504,1,C+,BM5106,16
49255,1,8412,1,C-,BS6308,17
49256,1,6191,1,B+,ND0210,16
49257,1,6138,1,B+,ND5368,16
49258,2,5184,0,DROP,BS7252,15
49258,3,5162,0,DROP,BS7252,15
49258,3,5069,1,C,BS7252,15
49258,2,5068,0,F,BS7252,15
49258,2,6501,1,C,BS7252,15
49260,1,9783,1,B+,BS2121,16
49260,2,5070,0,DROP,BS2121,19
49260,2,5067,1,C-,BS2121,19
49263,1,9781,1,B-,BS6308,17
49265,2,8295,1,C,BB6125,16
49265,2,6456,1,B+,BB6125,16
49269,1,6183,1,B+,ND1201,15
49270,2,6440,1,A,BB6158,15
49273,2,6500,1,A,BA4201,16
49274,1,5246,0,DROP,BS2121,15
49274,1,5241,1,A,BS2121,15
49274,1,6150,1,A,BS2121,15
49275,2,6444,1,A-,ND8837,15
49276,1,8409,1,C,ND8142,16
49277,2,6489,1,A,BS2121,16
49278,3,5062,1,A,BS2127,16
49278,3,5167,0,DROP,BS2127,16
49279,1,6147,1,B+,ND0210,17
49280,2,8295,1,D+,BS8167,13
49280,4,10914,1,C,BS8167,14
49280,3,6613,1,D+,BS8167,15
49280,2,6492,1,D,BS8167,13
49281,1,8830,0,WP,ND1201,15
49281,1,6153,0,WP,ND1201,15
49282,4,5929,1,A,BS2121,19
49282,2,5240,0,DROP,BS2127,22
49282,3,5161,0,DROP,BS2121,19
49282,3,5068,1,C-,BS2121,19
49282,2,5067,1,D,BS2127,22
69032,6,5620,1,A,BS2507,13
69032,5,7881,1,C,BS2507,16
49286,2,8287,1,C-,BS8119,13
49286,3,9889,1,B+,BS8119,16
49287,3,5062,1,C+,BS8171,16
49287,3,5170,0,DROP,BS8171,16
49288,1,6118,1,A-,ND1206,16
49288,2,8299,1,C-,ND8835,16
49292,1,6160,1,B,BS7260,15.5
49291,1,6160,1,B,BS7260,15.5
49293,1,6179,1,C,ND0810,18
49293,2,8303,1,B+,BS6306,17
49294,2,6481,1,C+,ND1206,15
49295,1,5350,0,DROP,BS2127,15
49295,1,5243,1,A,BS2127,15
49295,2,6433,1,A,BS2127,15
49297,3,6068,1,C,BB6121,16
49300,1,5241,1,A,BS2127,15
49300,1,5406,0,DROP,BS2127,15
49302,3,6095,1,A,AA5013,16
49305,1,6131,1,B-,BJ6906,15
49307,2,5184,0,DROP,BS7257,16.5
49307,2,5068,1,B-,BS7257,16.5
82751,2,8293,1,B-,BA4101,15
49308,3,5067,1,D-,BS8100,16
49308,2,5184,0,DROP,BS2127,18
49308,1,6130,1,A,BS2127,15
49308,3,5160,0,DROP,BS8100,16
49308,2,5068,1,D-,BS2127,18
49309,2,5222,0,DROP,BS7257,15.5
49309,2,5068,1,B,BS7257,15.5
49309,2,6452,1,B+,BS7257,15.5
49310,1,5395,0,F,BS7257,15
49310,1,5397,0,DROP,BS7257,15
49311,1,6122,1,A,ND0210,17
49489,1,8403,1,B-,BS2127,16
49489,2,6462,1,B+,BS2127,17
49490,2,6452,1,B,BA4211,16
49490,4,6267,1,B+,BA4211,20
49492,1,6150,1,B+,ND1206,15
49492,1,8406,1,A-,ND1206,15
49494,2,6455,1,A-,BB6125,19
49495,1,6162,0,FS,ND8142,19
49497,1,9322,1,B+,BS7256,16.5
49496,1,9322,1,B+,BS7256,16.5
49499,1,6130,1,B,ND1206,15
49500,2,6432,1,A,BA4252,18
49500,2,8286,1,C+,BA4252,18
49502,2,6446,1,B+,BA4101,16
49503,2,6479,1,A,BB6127,16
49503,2,8287,1,B-,BB6127,16
49506,2,6436,1,D,BS7256,13
49505,2,6436,1,D,BS7256,13
49507,1,6132,1,B-,ND1206,15
49507,1,8405,1,C,ND1206,15
49508,2,6488,1,A,ND8837,18
49511,1,6154,1,B+,ND1201,15
49513,1,5395,1,C-,BS7254,16
49513,1,5396,0,DROP,BS7254,16
49513,2,6501,1,C,BS7254,15.5
49514,3,5162,0,DROP,BS7257,9
49514,1,5392,1,D-,BS7257,16
49514,3,5069,1,C,BS7257,9
49514,1,5393,0,DROP,BS7257,16
49515,5,10534,1,A-,BA4252,15
49523,1,6172,1,A,ND1201,15
49525,4,6269,1,D,ND0210,14
49525,1,6155,1,B,ND0210,16
49525,2,8300,1,C-,ND0210,17
49527,2,6438,1,A,BS5327,17
49528,1,6147,1,B+,ND1220,15
49529,2,6476,1,A-,BS6307,17
49530,2,8299,1,B-,BS6308,19
49530,2,6500,1,C,BS6308,19
49531,3,5167,0,DROP,ND1201,12
49531,3,5062,0,WP,ND1201,12
49531,1,6158,1,A,ND1201,15
49532,1,5245,0,DROP,BS1937,15
49532,1,5241,1,A,BS1937,15
49534,4,4974,1,B+,BS7253,15.5
49534,4,4976,0,DROP,BS7253,15.5
49534,2,6455,1,A,BS7253,15
49535,1,5241,1,B-,BS2127,15
49535,1,5244,0,DROP,BS2127,15
49536,1,6182,1,B,ND1206,15
49536,2,8301,0,FS,ND1206,16
49536,1,8406,0,WP,ND1206,15
49537,1,8405,1,C,ND1206,15
49537,1,6152,1,A-,ND1206,15
49538,1,6145,1,A,ND1206,15
49538,1,8830,1,C+,ND1206,15
49540,2,6475,1,B-,BB6121,19
49540,2,8285,1,B-,BB6121,19
49541,3,6079,1,A,BS2507,13
49541,1,5246,0,DROP,BS2507,17
49541,1,5241,1,B-,BS2507,17
49542,2,6468,1,A,ND1201,17
49545,1,6142,1,A,BJ6907,17
49546,2,14135,1,B,ND1105,15
49546,1,9785,1,A,ND1105,16
49547,3,6504,1,C-,ND1206,16
49547,1,8832,0,WP,ND1206,15
49547,2,8299,0,WP,ND1206,15
49547,1,6176,1,B,ND1206,15
49547,4,6267,1,C-,ND1206,16
49548,1,14184,1,A,BC5363,15
48929,2,9445,1,B+,BS3105,17
48931,4,5937,1,A-,BF5161,20
48932,1,6191,1,B+,BA4101,16
48933,1,5242,1,C,BS6309,15
48933,1,5347,0,DROP,BS6309,15
48934,1,6145,1,A-,BA4101,16
48935,1,6188,1,A-,BA4101,15
48935,1,8407,1,C,BA4101,15
48936,1,8407,1,B+,ND8142,16
48937,4,6269,1,C,ND1206,16
48937,3,6103,1,A,ND1206,16
48938,2,8295,1,B+,BC5363,16
48939,2,6457,1,A,ND5368,15
48941,2,5221,0,DROP,BS8122,15
48941,2,5067,1,A-,BS8122,15
48941,2,6431,1,A-,BS8122,15
48943,4,6276,1,D+,BS6470,15
48943,1,6189,1,A,BA4253,15
48944,1,6159,1,B,ND1201,15
48945,1,6179,1,C+,BA4101,15
48946,2,6485,1,A,BB6127,15
48947,2,8287,1,C,ND1201,17
48947,1,6133,1,A-,ND1201,15
48953,2,6461,1,B,ND1206,16
48953,2,8301,1,B-,ND1206,16
48954,2,6475,1,B,BS6924,15
48955,2,5184,0,DROP,BS7253,16
48955,3,5162,0,DROP,BS7253,16
48955,2,5068,1,D,BS7253,16
48955,3,5069,1,C+,BS7253,16
48956,1,5243,0,WP,ND0407,18
48956,1,5351,0,DROP,ND0407,18
49134,3,5064,0,DROP,BA4101,19
49134,1,6174,1,A-,BA3101,17
49134,3,5060,1,C-,BA4101,19
49136,1,6171,1,B+,ND1206,15
49137,1,8407,0,WP,BB6126,17
49141,2,8299,1,C-,BA4101,15
49141,1,9783,0,WP,BA4101,15
49141,1,6124,1,B,BA4101,15
49142,1,6144,1,B,BS6309,17
49142,1,9786,1,C+,BS6309,17
49143,2,13940,1,C,ND1201,16
49143,1,6147,1,B,ND1201,15
49150,2,5222,0,DROP,BS7252,16
49150,2,5068,1,B,BS7252,16
49151,3,6079,1,A,BC5373,16
49151,2,6491,0,WP,ND5368,16
49152,2,8300,1,D+,BA5214,15
49152,2,6454,0,WN,BA5214,15
49152,3,6126,1,A,BA5214,12
49152,1,6176,0,F,BA5214,16
49153,1,6155,1,C+,ND0210,13
49155,1,5394,0,DROP,ND0910,17
49155,1,5392,1,B,ND0910,17
49154,1,5394,0,DROP,ND0910,17
49154,1,5392,1,B,ND0910,17
49157,2,6497,1,C-,BA5050,15
49158,1,6133,1,A,ND1201,17
49159,1,6179,1,A,ND1201,16
49159,2,8303,1,B,ND1201,16
49160,2,6500,1,B,ND8837,16
49161,1,8406,1,C,ND1206,16
49162,2,6472,1,B,BS7257,16.5
49162,1,5395,1,B+,BS7257,15
49162,1,5397,0,DROP,BS7257,15
49163,2,6450,1,B+,BS6924,15
49164,1,6142,1,A-,BA4101,17
49165,1,6165,1,B+,ND1206,15
49166,1,5245,0,DROP,BS1902,15
49166,1,5241,1,A,BS1902,15
49167,3,5064,0,DROP,ND0410,14
49167,3,5060,1,C-,ND0410,14
49167,1,6141,1,A,ND0410,15
49167,2,8295,1,B,ND0410,16
49168,2,6465,1,A,ND0610,16
49169,2,6441,1,B+,BB6125,16
49171,2,6481,1,D,BS6925,15
49172,1,9782,1,C+,ND1206,15
49172,1,6139,1,A,ND1206,15
49173,1,6150,1,A-,BS3101,17
49176,6,4812,0,DROP,BA4101,17
49176,6,4645,1,A,BA4101,17
49176,2,6489,1,A,BA4101,15
49175,6,4812,0,DROP,BA4101,17
49175,6,4645,1,A,BA4101,17
49175,2,6489,1,A,BA4101,15
49177,2,6478,1,B+,ND5368,15
49179,1,6169,1,A-,BA4203,16
49180,2,6441,1,A-,ND0610,15
49181,2,6500,1,A,BS5327,17
49182,1,6138,1,B-,ND1201,15
49183,2,6463,1,B,BB6127,20
82754,2,6463,1,A,BA4254,16
82754,4,4974,1,D,BS6307,15
82754,4,4976,0,DROP,BS6307,15
49185,2,6458,1,B+,BS8167,15
49186,1,6177,1,A,BS6306,16
49188,1,6168,0,WF,BA4203,16
49188,2,6491,1,A-,BA4203,15
49189,1,9322,1,A-,ND9962,14
49190,3,6104,1,B+,ND1201,15
49190,2,6435,0,WF,BB6127,15
49191,1,6118,1,C+,ND1206,15
49191,1,8833,1,A,ND1206,15
49192,2,6461,1,A-,BB6125,16
49371,3,5061,1,D-,ND1201,13
49371,3,5166,0,DROP,ND1201,13
49371,4,4978,1,C,ND1201,15
49371,4,4980,0,DROP,ND1201,15
49373,2,5070,0,DROP,BS7252,16
49373,2,5067,1,C+,BS7252,16
49375,1,6169,1,B+,BA4253,16
49377,4,5937,1,A-,BS3101,15
49379,1,6151,1,A-,ND9961,16
49379,4,6271,1,C-,BS8122,17
49379,2,8294,1,C-,BS8122,13
49379,5,7873,1,B+,BS8122,17
49380,2,6489,1,A,ND8837,16
49382,1,5396,0,DROP,BS7254,15
49382,1,5395,1,A,BS7254,15
49383,1,6117,1,A,BS2507,17
49383,1,8828,1,B+,BS2507,17
49384,4,5144,0,DROP,BS2121,18
49384,4,4975,1,C,BS2121,18
49389,2,6489,0,F,BB6124,9
49391,2,6450,1,A,BB6125,18
49392,1,5246,0,DROP,ND0910,17
49392,1,5241,1,D,ND0910,17
49393,2,6452,1,B,BS8122,15
49393,3,6512,1,B-,BS8122,15
49395,2,6444,1,A,BB6127,18
49396,1,6151,1,A,ND1201,15
49396,2,8294,1,C,ND1201,17
49398,2,6482,1,A,BB6127,18
49400,1,6144,1,A-,BJ6906,15
49401,3,6612,1,B,BS8167,15.5
49402,2,5222,0,DROP,BS7253,15.5
49402,2,5068,1,A,BS7253,15.5
49404,2,6431,1,A-,ND5368,19
49405,3,6088,1,B-,BS7256,12
49405,1,6175,0,F,ND1105,15
49405,3,6508,1,D+,BS7256,12
49406,2,6487,1,C,BS7257,16
49407,1,8833,1,A,BS7252,15
49407,2,6486,1,A-,BS7252,17
49407,2,5184,0,DROP,BS7252,17
49407,2,5068,1,B,BS7252,17
49408,1,6184,1,B+,ND1201,15
49409,1,6173,1,A,BS6235,17
49409,1,9782,1,B+,BS6235,17
49410,2,6495,1,C,BS6316,13
49412,2,6472,1,A,ND8837,15
49413,1,6184,1,B+,ND1201,16
49414,1,6189,1,A,ND1206,15
49414,1,8832,1,B-,ND1206,15
49415,2,8299,1,B,BA5149,15
49415,2,6437,1,A,BA5149,15
49416,1,6142,1,A,ND1105,17
49416,2,5184,0,DROP,BS7257,16.5
49416,2,5068,1,B,BS7257,16.5
49417,1,9784,1,B+,BS2121,15
49417,2,6488,1,A,BS2121,17
49418,1,8834,1,C+,BA4101,16
49418,1,6161,1,A-,BA4101,16
49419,1,5243,1,C,BS2127,15
49419,1,5350,0,DROP,BS2127,15
49420,2,5185,0,DROP,BS2127,16
49420,2,5068,0,WP,BS2127,16
49421,2,6487,0,F,ND5368,15
49422,1,9783,1,B,BB6127,17
49423,2,6473,1,B+,BB6127,18
49424,1,6174,1,B-,ND1206,14
49427,1,14184,1,A-,ND1201,17
49428,1,8409,1,C+,ND8142,16
49609,2,6492,1,C+,BB6121,15
49610,1,5389,0,F,BS7260,18
49610,4,5091,0,DROP,BS7260,8
49610,1,5390,0,DROP,BS7260,18
49610,4,4975,1,D-,BS7260,8
49611,3,5065,0,DROP,BS7254,15.5
49611,3,5060,1,C-,BS7254,15.5
49611,1,6170,1,A,BS7254,18
49615,1,5242,1,A,BS2127,15
49615,1,5407,0,DROP,BS2127,15
49616,1,9322,1,B,BS8167,17
49618,4,4974,1,B,BS7253,19
49618,4,5125,0,DROP,BS7253,19
49620,3,5062,1,B,BS7252,18
49620,3,5169,0,DROP,BS7252,18
49619,3,5062,1,B,BS7252,18
49619,3,5169,0,DROP,BS7252,18
49621,1,6141,1,B,ND1206,15
49622,1,6127,1,A,ND0210,16
49623,1,5391,0,DROP,ND0910,16.5
49623,1,5389,0,F,ND0910,16.5
49625,2,6432,1,A-,BS7256,15.5
49625,1,5394,0,DROP,BS7257,17
49625,1,5392,0,WP,BS7257,17
49626,3,6086,1,A,BS8122,15
49628,1,6159,1,B-,BS7260,15.5
49629,1,6159,1,B-,BS7260,15.5
84946,2,5221,0,DROP,BS2121,13
84946,3,5162,0,DROP,BS2121,14
84946,1,5346,0,DROP,BS2121,18
84946,3,5069,1,C,BS2121,14
84946,2,5067,1,D+,BS2121,13
84946,1,5242,1,D-,BS2121,18
49636,1,6153,1,B-,ND1201,14
89874,1,12082,1,B,BT5510,3
49640,1,6142,1,A-,ND1201,15
49645,1,5389,1,A,ND0910,17.5
49645,1,5391,0,DROP,ND0910,17.5
49646,1,5389,1,A,ND0910,17.5
49646,1,5391,0,DROP,ND0910,17.5
49648,1,6145,1,B,ND1201,17
49648,2,8287,1,B-,ND1201,16
49650,1,8405,1,C+,ND9961,14
49650,2,6452,1,B,ND9961,15
49651,2,6437,1,A,BB6127,15
49656,1,8831,1,B,BS8119,16
49658,2,8296,1,A-,BS6178,16
49658,1,6185,1,A,BS6178,20
49659,2,5222,0,DROP,BS2121,15
49659,2,5068,1,C+,BS2121,15
49660,2,6464,1,C,BJ6906,15
49661,1,8405,1,A-,ND1206,15
49661,1,6152,1,A,ND1206,15
49662,2,6497,1,A,BA4105,14
49663,2,6458,1,B,BA4241,13
49663,3,6616,0,WP,BA4241,17
49664,2,8287,1,C+,BS8171,14
49664,4,5937,1,B+,BS8171,16
49664,3,5061,1,C-,BS8171,14
49664,3,5166,0,DROP,BS8171,14
49843,2,6436,1,A,BS3335,18
49844,2,6476,1,A-,BB6127,16
49844,1,8407,1,B,BB6127,17
49845,5,6620,0,DROP,BS7260,16
49845,5,6615,1,C-,BS7260,16
49845,1,6155,1,A-,BS7260,15.5
49846,5,6620,0,DROP,BS7260,16
49846,5,6615,1,C-,BS7260,16
49846,1,6155,1,A-,BS7260,15.5
49847,3,5063,0,DROP,BS2120,16
49847,3,5060,1,B-,BS2120,16
49848,4,5929,0,WP,BB6125,13
49848,5,7539,1,A,BB6126,12
49848,2,6475,0,WP,BS8167,12
49850,1,5241,1,A,BS2121,15
49850,1,5406,0,DROP,BS2121,15
49851,1,8404,1,C+,ND1105,15
49852,1,6162,1,A-,BS8122,15
49853,2,6438,1,A,BA2110,17
49853,1,8414,1,B+,BA2110,16
49854,1,8834,1,B-,BS3312,16
49854,3,5061,0,WP,BS3312,14
49854,3,5166,0,DROP,BS3312,14
82757,2,6505,1,A-,BA4221,16
49857,2,6493,1,A,BB6125,18
49860,2,6477,1,C,ND0610,15
49861,2,6482,1,A,BS8167,16
49861,1,8412,1,B+,BS8167,17
49864,1,6174,1,D+,ND1201,15
49865,2,6454,0,FS,BS4225,16
49865,5,7552,1,B+,BS4225,15
49867,2,6490,1,A,BB6125,16
49868,1,5245,0,DROP,BS2127,15
49868,1,5241,1,A,BS2127,15
49868,2,6438,1,A,BS2127,16
49869,1,6124,1,B,BA4101,15
49869,2,8302,1,C-,ND6603,15
49870,2,6486,1,B+,BS3101,16
49870,1,5394,0,DROP,ND0910,14
49870,1,5392,1,B+,ND0910,14
49871,1,8834,1,B+,BS8167,17
49872,1,8409,1,A-,BB6127,15
49873,1,5242,0,WP,BS2507,17
49873,1,5347,0,DROP,BS2507,17
49873,2,6446,1,A-,BS2507,20
49874,2,8299,1,B+,ND1201,16
49875,1,6183,1,B+,ND1206,15
49876,6,5503,1,A,BS6468,15
49876,3,6506,0,F,BS8119,16
49878,1,6184,1,B,ND1201,15
49880,1,6132,1,B+,ND1206,15
49880,1,8405,1,C+,ND1206,15
49881,1,6167,1,B-,ND1206,15
49883,1,6144,1,C+,BA4252,16
49884,1,6176,1,B,BJ6906,16
49886,1,6173,1,A,ND1201,17
49886,2,8294,1,B,ND1201,12
49887,2,6454,1,B+,ND8837,15
86584,4,4974,0,WP,BS7260,16
86584,4,4977,0,DROP,BS7260,16
49888,1,6163,1,C+,ND1201,15
49891,4,4974,1,D+,BS2127,15
49891,4,4977,0,DROP,BS2127,15
49890,4,4974,1,D+,BS2127,15
49890,4,4977,0,DROP,BS2127,15
49894,1,6121,1,B,ND1105,17
49894,2,5184,0,DROP,BS7257,15.5
49894,2,5068,1,C,BS7257,15.5
49895,2,6474,1,A,ND8837,15
49896,1,6129,1,C-,ND1206,15
49898,1,6118,1,B-,ND1206,15
49898,2,8295,1,A-,ND1206,16
49899,2,8299,1,C-,ND1206,16
49899,4,10918,0,WP,BS8119,16
49899,1,6143,1,B+,ND1206,15
49900,2,6449,1,B-,BC5363,16
50078,2,6463,1,B,BS7269,15
50079,2,6485,1,A,BS0411,16
50079,1,5241,1,B+,BS0411,15
50079,1,5246,0,DROP,BS0411,15
50080,3,5062,1,A,BS7254,15
50080,3,5167,0,DROP,BS7254,15
50080,2,6500,1,B+,BS7254,16.5
50082,1,6138,1,B+,BS3105,17
50083,2,6456,1,B,ND5368,15
84960,1,8833,1,B-,BS8171,18
50084,1,8414,1,B-,BS2127,15
50084,3,5062,1,D-,BS2127,12
50084,3,5168,0,DROP,BS2127,12
50084,4,4981,0,DROP,BS2127,13
50084,4,4979,1,C-,BS2127,13
50085,1,6147,1,A,ND1220,15
50086,1,8408,1,B-,BS6308,16
50087,1,8403,1,B-,ND1206,15
50087,1,6178,1,C+,ND1206,15
50097,2,6481,0,F,BB6121,19
50098,1,8832,1,B-,ND1206,15
50098,1,6176,1,A-,ND1206,15
50099,2,6450,1,A,BS6925,15
50100,2,6449,1,C,BB6127,13
50100,2,13940,1,C,BB6127,13
50100,1,8409,1,D-,BB6127,17
50102,1,6150,1,B,ND1206,15
50103,1,5243,1,A,ND0910,15
50103,1,6161,1,B-,ND0910,15
50103,1,5351,0,DROP,ND0910,15
50104,1,6152,1,A-,ND1206,16
50104,1,8405,1,B-,ND1206,16
50105,6,9611,1,S,BA5149,17
50105,2,6450,1,A,BA5149,15
50106,3,6086,1,A,BS3105,15
50107,1,6154,1,A,ND1201,15
50108,2,5222,0,DROP,BS2126,15
50108,2,5068,1,C,BS2126,15
50109,1,6124,1,A-,BA4101,15
50109,1,9784,1,C+,BA4101,15
50110,2,6452,1,A-,ND0910,15
50110,1,5389,1,C-,ND0910,16
50110,1,5391,0,DROP,ND0910,16
50113,2,5069,0,DROP,BS3313,16
50113,2,5067,1,C+,BS3313,16
50115,2,8288,1,A,ND6603,16
50116,3,6077,1,A,BS8167,17
50119,1,6138,1,B,ND0410,15
50119,2,8299,1,D+,ND0410,16
50120,1,8834,1,B,BS8171,16
50120,2,6449,1,A-,ND1201,15
50121,2,5221,0,DROP,ND0410,16
50121,2,5067,1,B+,ND0410,16
50122,1,6122,1,A-,ND0210,15
50123,1,5246,0,DROP,BS2121,15
50123,1,5241,1,A,BS2121,15
50123,2,6478,1,A-,BS2121,15
50125,2,8298,1,B,BA4253,17
50125,1,6190,1,B,BA4253,15
50126,1,6154,1,B+,ND1206,15
50127,2,13940,1,B+,ND1201,13
50128,2,6495,1,C,BS7252,16
50131,2,6456,1,A,BB6121,16
50132,2,6476,1,B-,BB6126,15
69034,5,7878,0,WN,ND1206,16
69034,6,5945,0,WN,ND1206,16
50133,1,5245,0,DROP,BS2127,15
50133,1,5241,1,A,BS2127,15
50133,2,6483,1,A,BS2127,15
50314,2,6457,1,C-,ND6603,16
50314,3,6504,1,C+,ND6603,13
50315,1,6175,1,C+,ND1206,15
50317,2,6454,1,A-,ND1206,15
50317,1,8408,1,A-,ND1206,14
50321,1,14184,1,B,ND1220,15
50324,5,7533,1,A,BS2121,15
50324,1,5244,0,DROP,BS2121,16
50324,1,5241,1,A,BS2121,16
50325,6,4646,1,A,BS2522,16
50325,3,6082,1,A-,BS2522,17
50325,6,4796,0,DROP,BS2522,16
50327,1,6160,1,A,ND0210,17
50328,1,5242,1,C,BS7264,16
50328,1,5344,0,DROP,BS7264,16
50328,2,6500,1,A,BS7264,17.5
84961,2,6476,1,A,ND0910,17
50331,2,5185,0,DROP,BS7251,16
50331,2,5068,1,B,BS7251,16
50330,2,5185,0,DROP,BS7251,16
50330,2,5068,1,B,BS7251,16
50333,6,4652,0,DROP,ND1201,16
50333,5,6720,0,DROP,ND1201,15
50333,1,9322,1,A-,ND1201,15
50333,5,6616,0,F,ND1201,15
50333,6,9460,0,FS,ND1201,16
50336,2,8301,1,C+,BA4101,17
50336,1,6188,1,B+,BA4101,18
50338,2,5067,1,D-,BS8171,18
50338,2,5069,0,DROP,BS8171,18
50338,2,6485,1,B,BS8171,18
50339,1,5243,0,F,ND1105,17
50339,1,6186,0,WF,ND1105,17
50339,1,5348,0,DROP,ND1105,17
50340,1,6165,1,A-,ND0407,16
50342,2,5222,0,DROP,BS2127,16
50342,2,5068,1,C+,BS2127,16
50342,1,8414,1,A,BS2127,16
50343,1,6147,1,C+,ND1220,15
50344,1,5243,1,A,BS1901,15
50344,1,5350,0,DROP,BS1901,15
50344,2,6478,1,A,BS1901,16
50345,3,5063,0,DROP,BS2127,15
50345,3,5060,1,A,BS2127,15
50346,1,6134,1,B+,BA5050,15
50347,1,6154,1,A-,ND1207,15
50347,2,8296,1,B+,ND1207,16
50348,2,5241,0,DROP,ND8142,18
50348,2,5068,1,D-,ND8142,18
50349,1,6167,1,B,ND0210,15
50350,1,5241,1,A,BS2127,15
50350,1,5406,0,DROP,BS2127,15
50351,1,6121,1,B,ND1206,15
50351,2,8298,1,D,ND1206,17
50351,1,8830,1,D,ND1206,15
50352,2,8295,1,C-,ND1201,16
50352,1,6154,1,A-,ND1201,17
50354,1,6148,0,WF,BJ6906,16
50355,2,6457,1,A,BS4238,15
50355,1,9785,1,B,BS4238,17
50356,1,6154,1,B,ND1207,15
50358,2,6468,1,A-,ND0210,15
50359,1,9786,1,A-,ND1206,15
50359,1,6118,1,A,ND1206,15
50360,2,5184,0,DROP,BS7257,16.5
50360,2,5068,1,D+,BS7257,16.5
50360,2,6476,1,A-,BS7257,16.5
50361,1,6130,0,FS,ND1206,15
50361,2,6451,0,I,ND1206,16
50362,2,8299,1,B,BA4101,17
50364,3,6076,0,FS,ND8837,16
50367,2,6468,1,B-,BS7256,16.5
50369,1,6161,1,A,ND1201,15
50370,2,6482,1,A,ND5368,15
50370,1,8404,1,B+,ND5368,17
50372,2,6455,1,A,BA2110,17
50372,4,5126,0,DROP,BS2120,15
50372,4,4975,1,D-,BS2120,15
50546,1,8409,1,B,ND0610,15
50548,3,6109,1,B+,BA4252,16
50550,1,6156,1,A,ND1206,15
